source_name,image_name,dextran_channel,num_timepoints,dextran_channel_index,image_shape,final_gel_intensity,final_vascular_intensity,initial_gel_intensity,initial_vascular_intensity,vascular_volume_um3,vasculature_volume_fraction,gel_volume_um3,vasculature_surface_area_um2,bleaching_coefficient,time_separation_s,p_um/s,p_cm/s,Intensity increase,intensity(t0),intensity(t1),intensity(t2)
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev1/P 2,Channel 0,3.0,0.0,"(3, 63, 512, 512)",14784049.0,202330.0,13390505.0,165109.0,6242756.3496611705,0.014656868533811708,419684264.5047492,3174997.4298878466,0.8160381554885583,360.0,0.03681824129288928,3.681824129288928e-06,True,165109.0,154652.0,202330.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev1/P 2,Channel1,3.0,1.0,"(3, 63, 512, 512)",7518050.0,184040.0,7496269.0,98033.0,6242756.3496611705,0.014656868533811708,419684264.5047492,3174997.4298878466,0.5326722451640947,360.0,0.17329046096104198,1.7329046096104198e-05,True,98033.0,102470.0,184040.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev1/P 3,Channel 3,3.0,3.0,"(3, 63, 512, 512)",4775710.0,574378.0,3277493.0,1624322.0,5561383.733380174,0.01305712824282439,420365637.12103015,3056174.8147097095,2.827966948594828,360.0,-2.3638606813264667,-0.00023638606813264668,False,1624322.0,671592.0,574378.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev1/P 3,Channel 0,3.0,0.0,"(3, 63, 512, 512)",15923817.0,226904.0,12598123.0,203691.0,5561383.733380174,0.01305712824282439,420365637.12103015,3056174.8147097095,0.8976968233261644,360.0,-0.05230085665372177,-5.230085665372177e-06,True,203691.0,252206.0,226904.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev1/P 3,Channel1,3.0,1.0,"(3, 63, 512, 512)",7671104.0,175320.0,7453105.0,132959.0,5561383.733380174,0.01305712824282439,420365637.12103015,3056174.8147097095,0.7583789641797856,360.0,0.08536456075570563,8.536456075570563e-06,True,132959.0,146744.0,175320.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev2/P 2,Channel 3,3.0,3.0,"(3, 37, 512, 512)",2549557.0,14202.0,3267373.0,47216.0,107306.29708295895,0.0004292240849247686,249893336.3783318,59302.97464576513,3.3246021687086325,360.0,-18.934062828919867,-0.0018934062828919868,False,47216.0,14567.0,14202.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev2/P 2,Channel 0,3.0,0.0,"(3, 37, 512, 512)",7804923.0,24823.0,6395757.0,27010.0,107306.29708295895,0.0004292240849247686,249893336.3783318,59302.97464576513,1.0881037747250535,360.0,-3.853724007856029,-0.00038537240078560293,False,27010.0,27163.0,24823.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev2/P 2,Channel1,3.0,1.0,"(3, 37, 512, 512)",2816961.0,2338.0,3927750.0,4528.0,107306.29708295895,0.0004292240849247686,249893336.3783318,59302.97464576513,1.9366980325064158,360.0,-4.558419970375183,-0.00045584199703751826,False,4528.0,3202.0,2338.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev2/P 3,Channel 3,3.0,3.0,"(3, 37, 512, 512)",2639415.0,200232.0,2206452.0,382117.0,1088910.488480858,0.004355630756896219,248911732.1869339,390634.6834329732,1.908371289304407,360.0,-2.7462211971980635,-0.00027462211971980636,False,382117.0,221723.0,200232.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev2/P 3,Channel 0,3.0,0.0,"(3, 37, 512, 512)",11713818.0,56313.0,8354893.0,47543.0,1088910.488480858,0.004355630756896219,248911732.1869339,390634.6834329732,0.8442633139772344,360.0,-0.32697908767716255,-3.269790876771626e-05,True,47543.0,49677.0,56313.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev2/P 3,Channel1,3.0,1.0,"(3, 37, 512, 512)",4563419.0,40251.0,3940424.0,29529.0,1088910.488480858,0.004355630756896219,248911732.1869339,390634.6834329732,0.7336215249310576,360.0,0.2681999701710572,2.6819997017105718e-05,True,29529.0,34788.0,40251.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev3/P 1,Channel 3,3.0,3.0,"(3, 50, 512, 512)",18965849.0,19529914.0,10762478.0,23330173.0,48437819.96323012,0.142671030217951,291069225.64535785,8468892.346187685,1.1945865711441432,360.0,0.09035137194949122,9.035137194949123e-06,False,23330173.0,20933759.0,19529914.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev3/P 1,Channel 0,3.0,0.0,"(3, 50, 512, 512)",6909224.0,1362449.0,4266345.0,891279.0,48437819.96323012,0.142671030217951,291069225.64535785,8468892.346187685,0.6541742112915786,360.0,-0.007170471726451156,-7.170471726451156e-07,True,891279.0,1190050.0,1362449.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev3/P 1,Channel1,3.0,1.0,"(3, 50, 512, 512)",5070768.0,1205157.0,5647657.0,1067832.0,48437819.96323012,0.142671030217951,291069225.64535785,8468892.346187685,0.886052190710422,360.0,0.024070461397080425,2.4070461397080426e-06,True,1067832.0,720602.0,1205157.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev3/P 2,Channel 3,3.0,3.0,"(3, 50, 512, 512)",19007222.0,28854622.0,10425683.0,30691604.0,63822227.466434166,0.18798498673872516,275684818.1421538,11445217.28331657,1.0636633534828492,360.0,0.032327620292248956,3.2327620292248957e-06,False,30691604.0,29538504.0,28854622.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev3/P 2,Channel 0,3.0,0.0,"(3, 50, 512, 512)",6718969.0,1792646.0,4122134.0,1112649.0,63822227.466434166,0.18798498673872516,275684818.1421538,11445217.28331657,0.6206741319814397,360.0,-0.0010706482264427376,-1.0706482264427376e-07,True,1112649.0,1681347.0,1792646.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev3/P 2,Channel1,3.0,1.0,"(3, 50, 512, 512)",3606784.0,1145549.0,4739343.0,1395290.0,63822227.466434166,0.18798498673872516,275684818.1421538,11445217.28331657,1.2180098799789445,360.0,0.006927810188669341,6.927810188669341e-07,False,1395290.0,1435951.0,1145549.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev3/P 3,Channel 3,3.0,3.0,"(3, 50, 512, 512)",8911176.0,11070882.0,6595445.0,17672597.0,48551978.6044981,0.1430072784423828,290955067.0040899,11135573.432330005,1.5963133741286377,360.0,0.04999005401820627,4.999005401820627e-06,False,17672597.0,15682638.0,11070882.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev3/P 3,Channel 0,3.0,0.0,"(3, 50, 512, 512)",4629540.0,1024003.0,6665632.0,1590143.0,48551978.6044981,0.1430072784423828,290955067.0040899,11135573.432330005,1.552869474015213,360.0,-0.007485129365728947,-7.485129365728948e-07,False,1590143.0,1235839.0,1024003.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev3/P 3,Channel1,3.0,1.0,"(3, 50, 512, 512)",3369749.0,721390.0,5237233.0,1288477.0,48551978.6044981,0.1430072784423828,290955067.0040899,11135573.432330005,1.7861032173997422,360.0,-0.014363888864776204,-1.4363888864776205e-06,False,1288477.0,1019582.0,721390.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev3/P 1,Channel 3,3.0,3.0,"(3, 40, 512, 512)",3341672.0,588186.0,3246674.0,1649631.0,5001410.6375317415,0.018414237282492894,266604225.84933868,2808421.9077864103,2.8046077261274496,360.0,-1.0113940233119725,-0.00010113940233119726,False,1649631.0,737020.0,588186.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev3/P 1,Channel 0,3.0,0.0,"(3, 40, 512, 512)",4847596.0,115231.0,5098703.0,111111.0,5001410.6375317415,0.018414237282492894,266604225.84933868,2808421.9077864103,0.964245732485182,360.0,0.02243967468549193,2.243967468549193e-06,False,111111.0,115119.0,115231.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev3/P 1,Channel1,3.0,1.0,"(3, 40, 512, 512)",4434835.0,151021.0,4331530.0,147916.0,5001410.6375317415,0.018414237282492894,266604225.84933868,2808421.9077864103,0.9794399454380517,360.0,-0.0007642161521006546,-7.642161521006547e-08,True,147916.0,93759.0,151021.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev3/P 2,Channel 3,3.0,3.0,"(3, 40, 512, 512)",3332147.0,669341.0,2702649.0,1418430.0,5830520.736344773,0.021466862071644173,265775115.75052562,2981425.868214043,2.119144053628868,360.0,-0.8404284688106455,-8.404284688106455e-05,True,1418430.0,558013.0,669341.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev3/P 2,Channel 0,3.0,0.0,"(3, 40, 512, 512)",5742485.0,150269.0,6060009.0,157216.0,5830520.736344773,0.021466862071644173,265775115.75052562,2981425.868214043,1.046230426767996,360.0,0.002183340680579404,2.183340680579404e-07,False,157216.0,166562.0,150269.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev3/P 2,Channel1,3.0,1.0,"(3, 40, 512, 512)",4866029.0,177254.0,4907698.0,123230.0,5830520.736344773,0.021466862071644173,265775115.75052562,2981425.868214043,0.6952170331840184,360.0,0.07891386011510182,7.891386011510182e-06,True,123230.0,152226.0,177254.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev3/P 3,Channel 3,3.0,3.0,"(3, 40, 512, 512)",3715831.0,657617.0,2806789.0,1593217.0,5201623.889879308,0.019151384180242363,266404012.5969911,2899168.5612045955,2.4227126123564324,360.0,-1.3031149649939355,-0.00013031149649939355,False,1593217.0,758650.0,657617.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev3/P 3,Channel 0,3.0,0.0,"(3, 40, 512, 512)",3881571.0,151638.0,4011714.0,121897.0,5201623.889879308,0.019151384180242363,266404012.5969911,2899168.5612045955,0.8038684234822406,360.0,0.0584963193832485,5.84963193832485e-06,True,121897.0,127993.0,151638.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev3/P 3,Channel1,3.0,1.0,"(3, 40, 512, 512)",5572269.0,117073.0,3153321.0,101874.0,5201623.889879308,0.019151384180242363,266404012.5969911,2899168.5612045955,0.8701750190052361,360.0,-0.14182866078061093,-1.4182866078061094e-05,True,101874.0,117913.0,117073.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_ALB_TexasREd_dev4/P 1,Channel 3,3.0,3.0,"(3, 51, 512, 512)",8574935.0,6781768.0,3575969.0,7861136.0,29305615.820948154,0.08477674211774554,316374285.1623415,8462847.838459997,1.159157317088995,360.0,0.15421482067187997,1.5421482067187997e-05,False,7861136.0,6663784.0,6781768.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_ALB_TexasREd_dev4/P 1,Channel 0,3.0,0.0,"(3, 51, 512, 512)",2728427.0,1361230.0,2551662.0,1654056.0,29305615.820948154,0.08477674211774554,316374285.1623415,8462847.838459997,1.2151186794296336,360.0,-0.08835264106820072,-8.835264106820072e-06,False,1654056.0,1367081.0,1361230.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_ALB_TexasREd_dev4/P 1,Channel1,3.0,1.0,"(3, 51, 512, 512)",4887522.0,4858326.0,3749633.0,5723679.0,29305615.820948154,0.08477674211774554,316374285.1623415,8462847.838459997,1.1781175244312547,360.0,0.10565358522664228,1.0565358522664229e-05,False,5723679.0,5259937.0,4858326.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_ALB_TexasREd_dev4/P 2,Channel 3,3.0,3.0,"(3, 51, 512, 512)",12673784.0,7758264.0,4828996.0,8261779.0,20142724.75518917,0.05826987539018903,325537176.2281004,4877826.931908347,1.0649004725799482,360.0,0.46806946799518345,4.680694679951835e-05,False,8261779.0,7144940.0,7758264.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_ALB_TexasREd_dev4/P 2,Channel 0,3.0,0.0,"(3, 51, 512, 512)",3697673.0,1798445.0,2945845.0,1809604.0,20142724.75518917,0.05826987539018903,325537176.2281004,4877826.931908347,1.006204804706288,360.0,-0.1264080681496101,-1.264080681496101e-05,False,1809604.0,1662981.0,1798445.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_ALB_TexasREd_dev4/P 2,Channel1,3.0,1.0,"(3, 51, 512, 512)",7514588.0,6675028.0,3966982.0,6432619.0,20142724.75518917,0.05826987539018903,325537176.2281004,4877826.931908347,0.9636841972797717,360.0,0.24621533982134813,2.4621533982134816e-05,True,6432619.0,7109456.0,6675028.0
