source_name,image_name,dextran_channel,num_timepoints,dextran_channel_index,image_shape,final_gel_intensity,final_vascular_intensity,initial_gel_intensity,initial_vascular_intensity,vascular_volume_um3,vasculature_volume_fraction,gel_volume_um3,vasculature_surface_area_um2,bleaching_coefficient,time_separation_s,p_um/s,p_cm/s,Intensity increase,intensity(t0),intensity(t1),intensity(t2)
2026.05.14_permeability,CTL_FL41_device5_wc,,,,,,,,,,,,,,,,,,,,
2026.05.14_permeability,CTL_FL41_device5/P 1,Dextran 1,3.0,0.0,"(3, 26, 512, 512)",8663191.0,27797981.0,4361814.0,26703865.0,31869287.353977755,0.18115127295778508,144057090.8250178,1888566.4540867037,0.9606404508298643,360.0,0.03755913915526239,3.755913915526239e-06,False,26703865.0,28456830.0,27797981.0
2026.05.14_permeability,CTL_FL41_device5/P 2,Dextran 1,3.0,0.0,"(3, 28, 512, 512)",6009721.0,28267540.0,3948665.0,27833039.0,39901117.77286692,0.20851498265420235,151457398.8428827,2336509.420395922,0.9846289772650892,360.0,0.014841637517082012,1.4841637517082013e-06,False,27833039.0,28538319.0,28267540.0
2026.05.14_permeability,CTL_FL41_device5/P 3,Dextran 1,3.0,0.0,"(3, 28, 512, 512)",6777885.0,23422607.0,3881778.0,23138317.0,33673231.71651448,0.1759693391861454,157685284.89923513,2257759.408373193,0.9878625807964075,360.0,0.028348645987682174,2.8348645987682177e-06,False,23138317.0,23912062.0,23422607.0
2026.05.14_permeability,CTL_FL41_device5/P 4,Dextran 1,3.0,0.0,"(3, 23, 512, 512)",4513629.0,9054965.0,2026959.0,8166826.0,16753192.68863015,0.10643177406460631,140654619.36626062,1209973.913121359,0.9019169041514793,360.0,0.10749512542008531,1.0749512542008531e-05,True,8166826.0,9276066.0,9054965.0
2026.05.14_permeability,Rituximab_FL41_device5_wc,,,,,,,,,,,,,,,,,,,,
2026.05.14_permeability,Rituximab_FL41_device5/P 1,Dextran 1,3.0,0.0,"(3, 23, 512, 512)",9815819.0,69834241.0,8423391.0,74429301.0,46101288.33401053,0.2928780200434666,111306523.72088026,2050892.454454847,1.0657995266247684,360.0,0.004655447323886656,4.6554473238866566e-07,False,74429301.0,70749438.0,69834241.0
2026.05.14_permeability,Rituximab_FL41_device5/P 2,Dextran 1,3.0,0.0,"(3, 28, 512, 512)",13570714.0,108052761.0,12194935.0,115627514.0,68097948.9524402,0.35586578615250125,123260567.6633094,2579514.028105406,1.0701023549041935,360.0,0.0029863783070714096,2.9863783070714095e-07,False,115627514.0,110217700.0,108052761.0
2026.05.14_permeability,Rituximab_FL41_device5/P 3,Dextran 1,3.0,0.0,"(3, 29, 512, 512)",10809517.0,46868071.0,9255748.0,48125936.0,36567040.24430008,0.18512016534805298,160964331.7461511,2106976.898187845,1.0268384205528749,360.0,0.010066609892064626,1.0066609892064627e-06,False,48125936.0,47081672.0,46868071.0
2026.05.14_permeability,Rituximab_FL41_device5/P 4,Dextran 1,3.0,0.0,"(3, 34, 512, 512)",13694046.0,71963975.0,11376545.0,76247211.0,61455531.394255765,0.26548721313476564,170026545.15705422,2931218.580312301,1.059519169139837,360.0,0.007780669366222593,7.780669366222593e-07,False,76247211.0,73491214.0,71963975.0
2026.05.14_permeability,Lenalidomide_FL41_device1_wc,,,,,,,,,,,,,,,,,,,,
2026.05.14_permeability,Lenalidomide_FL41_device1/P 1,Dextran 1,3.0,0.0,"(3, 33, 512, 512)",30311575.0,128770908.0,26919959.0,150097814.0,71192594.74329813,0.31597727945406145,154116626.43331027,2358260.51739279,1.1656189766092198,360.0,0.012396837155886272,1.2396837155886272e-06,False,150097814.0,135037367.0,128770908.0
2026.05.14_permeability,Lenalidomide_FL41_device1/P 2,Dextran 1,3.0,0.0,"(3, 25, 512, 512)",26357783.0,122329722.0,22469780.0,125564312.0,67872893.00897512,0.39983201460404827,101880629.79531887,2364936.6631126776,1.0264415707574321,360.0,0.005321916149809289,5.32191614980929e-07,False,125564312.0,123079293.0,122329722.0
2026.05.14_permeability,Lenalidomide_FL41_device1/P 3,Dextran 1,3.0,0.0,"(3, 29, 512, 512)",30698297.0,161353918.0,27736048.0,175737867.0,60931079.814569205,0.30846279859542847,136600292.17588198,2316426.42519599,1.0891453345434103,360.0,0.0063074159549030276,6.307415954903028e-07,False,175737867.0,169063319.0,161353918.0
2026.05.14_permeability,Lenalidomide_FL41_device1/P 4,Dextran 1,3.0,0.0,"(3, 30, 512, 512)",47005268.0,155108859.0,40444715.0,164541049.0,60587815.04701888,0.29743032744436554,143116412.3181339,2633827.1499338085,1.0608101307740263,360.0,0.011456268562218383,1.1456268562218385e-06,False,164541049.0,161299205.0,155108859.0
