gene_ID,n_cells,n_states,pct_cells_covered
100100101000000000,5,266,79.28523841248692
000110200000000000,5,267,79.30903207385552
300011000000000000,5,268,79.33282573522413
000000000000010100,5,269,79.35661939659275
100220000000000000,5,270,79.38041305796136
100010000000000001,5,271,79.40420671932998
100010110000000000,5,272,79.42800038069858
400100000000000000,5,273,79.45179404206719
000100000000000100,5,274,79.4755877034358
200010000000000010,5,275,79.49938136480442
200210100000000000,5,276,79.52317502617302
200100000100000000,5,277,79.54696868754164
400000100000000000,5,278,79.57076234891025
000001000010000000,5,279,79.59455601027886
000100000000001000,5,280,79.61834967164748
300101100000000000,5,281,79.64214333301608
000102000000000000,5,282,79.6659369943847
200010000100000000,5,283,79.68973065575331
100100100100000000,5,284,79.71352431712192
200100100001000000,5,285,79.73731797849052
010200000000000000,5,286,79.76111163985914
110000200000000000,5,287,79.78490530122775
000000000000010010,5,288,79.80869896259637
100100010000000010,5,289,79.83249262396498
000010000000000001,5,290,79.85628628533358
300100200000000000,5,291,79.8800799467022
300000020000000000,5,292,79.90387360807081
300000000001000000,5,293,79.92766726943943
200020100000000000,5,294,79.95146093080804
110101000000000000,5,295,79.97525459217664
000110000100000000,5,296,79.99904825354525
300200100000000000,5,297,80.02284191491387
000100100000000010,5,298,80.04663557628248
100000010100000000,5,299,80.07042923765108
100000300000000000,5,300,80.0942228990197
110000001000000000,5,301,80.11801656038831
000100100000100000,5,302,80.14181022175693
001000000010000000,5,303,80.16560388312554
100001000000000010,5,304,80.18939754449414
000101000000000010,4,305,80.20843247358904
100001010000000000,4,306,80.22746740268393
100112000000000000,4,307,80.24650233177881
100000100001000000,4,308,80.2655372608737
000221000000000000,4,309,80.28457218996859
100000000002000000,4,310,80.30360711906349
200010100000100000,4,311,80.32264204815837
120000000000000000,4,312,80.34167697725326
210010000000000000,4,313,80.36071190634814
200101100000000000,4,314,80.37974683544304
000000100000001000,4,315,80.39878176453793
210000100000000000,4,316,80.41781669363282
200010200000000000,4,317,80.4368516227277
010100200000000000,4,318,80.4558865518226
200001000010000000,4,319,80.47492148091749
100200000100000000,4,320,80.49395641001237
000000011000000000,4,321,80.51299133910726
100000000000010000,4,322,80.53202626820215
000000000000100010,4,323,80.55106119729705
110010000000000000,4,324,80.57009612639193
100211000000000000,4,325,80.58913105548682
000200110000000000,4,326,80.6081659845817
200201100000000000,4,327,80.6272009136766
400100200000000000,4,328,80.64623584277149
002000000010010000,4,329,80.66527077186637
010000000000010000,4,330,80.68430570096126
200001000000000010,4,331,80.70334063005615
000200000100000000,4,332,80.72237555915105
200100020000000000,4,333,80.74141048824593
000000000010020000,4,334,80.76044541734082
100000010000000010,4,335,80.7794803464357
001000100000000100,4,336,80.7985152755306
200100110000000000,4,337,80.81755020462549
100100000002000000,4,338,80.83658513372038
200000000000000001,4,339,80.85562006281526
100010000000001000,4,340,80.87465499191015
100100100001000000,4,341,80.89368992100505
200200200000000000,4,342,80.91272485009993
000010000010000000,4,343,80.93175977919482
000200000010000000,4,344,80.9507947082897
010001000000000000,4,345,80.9698296373846
