gene_ID,n_cells,cluster_id,nearest_neighbor_hamming
100110000000000001,3,16,0.05555555555555555
000101000001000000,3,14,0.05555555555555555
010100010000000000,3,9,0.05555555555555555
000100100000010000,3,3,0.05555555555555555
100101100001000000,3,10,0.05555555555555555
100101100000000010,3,15,0.05555555555555555
010000010000000010,3,9,0.05555555555555555
100101101000000000,3,12,0.05555555555555555
100111001000000000,3,12,0.05555555555555555
000010010000100000,3,19,0.05555555555555555
100101010000000010,3,15,0.05555555555555555
101000000000000100,3,3,0.05555555555555555
100010000001001000,3,10,0.05555555555555555
000110000000001000,3,13,0.05555555555555555
010000000000000100,3,2,0.05555555555555555
100011000000001000,3,13,0.05555555555555555
100110010000000100,3,4,0.05555555555555555
110010110101000000,3,11,0.1111111111111111
110111010000000000,3,8,0.05555555555555555
011000100000010000,3,3,0.05555555555555555
000110000000000010,3,18,0.05555555555555555
000110100100000000,3,6,0.05555555555555555
000110000000000100,3,2,0.05555555555555555
100001100000001000,3,13,0.05555555555555555
100101100000000001,3,15,0.05555555555555555
110101000100000000,3,6,0.05555555555555555
110110100100000000,3,6,0.05555555555555555
110111110000000000,3,8,0.05555555555555555
000011010000000000,3,14,0.05555555555555555
100110000000010100,3,4,0.1111111111111111
110101110000000000,3,9,0.05555555555555555
100100110000000010,3,19,0.05555555555555555
010100110001000000,3,10,0.05555555555555555
000010001000000000,3,12,0.05555555555555555
100110001000000000,3,12,0.05555555555555555
011000000000010000,3,3,0.05555555555555555
000000110101000000,3,20,0.05555555555555555
110101100001000000,3,10,0.05555555555555555
110110000100000000,3,6,0.05555555555555555
100001100000100000,3,17,0.05555555555555555
110100110001000000,3,10,0.05555555555555555
100001100100000000,3,5,0.05555555555555555
000000100000010100,3,2,0.05555555555555555
000010100001000000,3,10,0.05555555555555555
100010010000100000,3,19,0.05555555555555555
100110010001000000,3,10,0.05555555555555555
100110110000100000,3,17,0.05555555555555555
001000000100000000,3,6,0.05555555555555555
100000110000000001,3,16,0.05555555555555555
000000000000010001,3,16,0.05555555555555555
